Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases
2932,middle,Female,Jewelry,Accessories,31,Alabama,M,Magenta,Fall,4.5,No,Cash,2-Day Shipping,No,No,49,Credit Card,Bi-Weekly
2933,old,Female,Backpack,Accessories,88,Alaska,L,Black,Spring,3.9,No,Credit Card,Express,No,No,3,PayPal,Quarterly
2934,youth,Female,Hat,Accessories,52,Illinois,M,Brown,Summer,3.8,No,Credit Card,Standard,No,No,28,Venmo,Monthly
2935,middle,Female,Gloves,Accessories,22,Idaho,M,Orange,Fall,4.7,No,Bank Transfer,Next Day Air,No,No,41,Bank Transfer,Quarterly
2936,old,Female,Sneakers,Footwear,27,North Carolina,XL,Gray,Spring,4.6,No,Debit Card,Standard,No,No,11,Venmo,Weekly
2937,middle,Female,Skirt,Clothing,34,Washington,M,White,Spring,3.6,No,Debit Card,Express,No,No,46,PayPal,Weekly
2938,youth,Female,Handbag,Accessories,39,West Virginia,M,White,Spring,4.3,No,Debit Card,2-Day Shipping,No,No,15,Credit Card,Weekly
2939,youth,Female,Sunglasses,Accessories,53,Maine,M,Violet,Fall,3,No,Cash,Standard,No,No,15,Cash,Monthly
2940,middle,Female,Sweater,Clothing,46,Kentucky,M,Beige,Winter,4.3,No,PayPal,Express,No,No,34,Venmo,Weekly
2941,old,Female,Handbag,Accessories,85,Massachusetts,L,Beige,Summer,4.8,No,Venmo,Next Day Air,No,No,13,Cash,Monthly
2942,middle,Female,Skirt,Clothing,86,Pennsylvania,L,Purple,Spring,3.7,No,Bank Transfer,Free Shipping,No,No,27,PayPal,Monthly
2943,old,Female,Socks,Clothing,63,Hawaii,M,Brown,Summer,2.6,No,Cash,Free Shipping,No,No,37,Bank Transfer,Weekly
2944,youth,Female,Shirt,Clothing,44,Virginia,M,Orange,Spring,3.4,No,Debit Card,Standard,No,No,37,Credit Card,Monthly
2945,middle,Female,Sneakers,Footwear,95,New York,XL,Cyan,Summer,3.9,No,Cash,Free Shipping,No,No,4,Venmo,Every 3 Months
2946,middle,Female,Belt,Accessories,49,Delaware,M,Charcoal,Summer,4.8,No,Venmo,Free Shipping,No,No,1,Credit Card,Every 3 Months
2947,middle,Female,Pants,Clothing,77,Hawaii,L,Purple,Spring,2.8,No,Credit Card,Free Shipping,No,No,29,Bank Transfer,Quarterly
2948,old,Female,Jewelry,Accessories,63,Nebraska,L,Peach,Spring,4.4,No,Venmo,Standard,No,No,50,Venmo,Annually
2949,old,Female,Pants,Clothing,83,Vermont,M,Violet,Winter,3.1,No,Credit Card,Standard,No,No,38,Debit Card,Bi-Weekly
2950,youth,Female,Jewelry,Accessories,93,Iowa,M,Peach,Spring,3.8,No,Credit Card,Store Pickup,No,No,15,PayPal,Annually
2951,youth,Female,Jeans,Clothing,91,Iowa,S,Maroon,Winter,4.1,No,Bank Transfer,2-Day Shipping,No,No,44,Debit Card,Every 3 Months
2952,middle,Female,Scarf,Accessories,99,Arkansas,L,Maroon,Fall,4.6,No,Credit Card,Free Shipping,No,No,14,Cash,Weekly
2953,middle,Female,Belt,Accessories,24,Alabama,M,Peach,Spring,4.9,No,PayPal,Next Day Air,No,No,5,Debit Card,Monthly
2954,middle,Female,Dress,Clothing,82,Maryland,M,Silver,Summer,4.8,No,PayPal,Next Day Air,No,No,11,Credit Card,Annually
2955,middle,Female,T-shirt,Clothing,28,South Dakota,M,Indigo,Winter,3.9,No,PayPal,Express,No,No,15,Credit Card,Annually
2956,middle,Female,Boots,Footwear,67,Vermont,M,Silver,Winter,2.6,No,Venmo,Free Shipping,No,No,46,Credit Card,Annually
2957,old,Female,Dress,Clothing,88,Montana,M,Olive,Fall,3.7,No,PayPal,Standard,No,No,30,Venmo,Monthly
2958,old,Female,Jewelry,Accessories,70,South Dakota,S,Gray,Fall,4.7,No,Cash,Standard,No,No,2,Cash,Annually
2959,old,Female,Skirt,Clothing,100,Ohio,M,Black,Summer,4.5,No,Venmo,Standard,No,No,28,PayPal,Monthly
2960,middle,Female,Handbag,Accessories,28,Texas,L,Maroon,Summer,4.7,No,PayPal,Free Shipping,No,No,9,PayPal,Quarterly
2961,old,Female,Coat,Outerwear,48,Indiana,S,Olive,Spring,3.6,No,Venmo,Standard,No,No,47,Credit Card,Weekly
2962,middle,Female,Hoodie,Clothing,43,New Hampshire,S,Gold,Fall,2.8,No,Credit Card,Free Shipping,No,No,21,Debit Card,Bi-Weekly
2963,old,Female,Pants,Clothing,40,California,L,Pink,Fall,4,No,PayPal,Express,No,No,42,Credit Card,Every 3 Months
2964,old,Female,Boots,Footwear,97,Maine,M,Brown,Spring,3.6,No,Debit Card,Free Shipping,No,No,28,Credit Card,Weekly
2965,middle,Female,Coat,Outerwear,25,Ohio,S,White,Fall,3.8,No,Credit Card,2-Day Shipping,No,No,13,Venmo,Fortnightly
2966,middle,Female,Scarf,Accessories,45,Delaware,M,Blue,Summer,4.4,No,Bank Transfer,Standard,No,No,25,PayPal,Fortnightly
2967,old,Female,Boots,Footwear,49,Oklahoma,L,Orange,Fall,2.8,No,Cash,Store Pickup,No,No,38,Debit Card,Every 3 Months
2968,middle,Female,Sneakers,Footwear,36,Indiana,L,Silver,Summer,3.4,No,Cash,Free Shipping,No,No,40,Venmo,Annually
2969,youth,Female,Sweater,Clothing,48,South Carolina,S,Gray,Fall,4.9,No,Cash,Express,No,No,25,Cash,Every 3 Months
2970,middle,Female,Belt,Accessories,62,Vermont,S,Blue,Fall,4.3,No,Bank Transfer,Next Day Air,No,No,20,Cash,Every 3 Months
2971,youth,Female,Jewelry,Accessories,74,Kansas,M,White,Winter,3.4,No,Bank Transfer,Free Shipping,No,No,44,Credit Card,Bi-Weekly
2972,youth,Female,Handbag,Accessories,100,Utah,L,Yellow,Fall,3.9,No,Credit Card,Next Day Air,No,No,9,PayPal,Every 3 Months
2973,middle,Female,Jacket,Outerwear,39,New York,S,Indigo,Fall,4.2,No,Venmo,Free Shipping,No,No,11,Venmo,Every 3 Months
2974,youth,Female,Boots,Footwear,65,Indiana,M,Blue,Summer,2.7,No,PayPal,Store Pickup,No,No,3,Bank Transfer,Fortnightly
2975,old,Female,Sneakers,Footwear,99,Tennessee,XL,Peach,Summer,4.1,No,Cash,Store Pickup,No,No,34,Credit Card,Weekly
2976,old,Female,Scarf,Accessories,68,Georgia,XL,Lavender,Winter,4.5,No,PayPal,2-Day Shipping,No,No,48,Cash,Every 3 Months
2977,youth,Female,Coat,Outerwear,97,Nebraska,M,Silver,Summer,2.8,No,Debit Card,Express,No,No,28,Cash,Fortnightly
2978,middle,Female,Shorts,Clothing,47,Washington,L,Gold,Winter,3.4,No,PayPal,Standard,No,No,20,Venmo,Annually
2979,old,Female,Shorts,Clothing,56,Idaho,S,Cyan,Spring,3.9,No,Credit Card,Free Shipping,No,No,49,Bank Transfer,Fortnightly
2980,middle,Female,Jeans,Clothing,91,Louisiana,L,Olive,Fall,2.6,No,PayPal,Next Day Air,No,No,14,PayPal,Weekly
2981,old,Female,Gloves,Accessories,93,New Jersey,L,Teal,Fall,4.4,No,Cash,2-Day Shipping,No,No,9,Bank Transfer,Monthly
2982,youth,Female,Pants,Clothing,36,Delaware,L,Pink,Winter,4.9,No,PayPal,Standard,No,No,37,Venmo,Annually
2983,middle,Female,Dress,Clothing,45,Wisconsin,M,Orange,Summer,3.6,No,Venmo,Store Pickup,No,No,4,Credit Card,Weekly
2984,old,Female,Pants,Clothing,44,West Virginia,M,Charcoal,Winter,2.8,No,Venmo,2-Day Shipping,No,No,1,Credit Card,Quarterly
2985,middle,Female,Gloves,Accessories,32,Texas,L,Red,Spring,4.3,No,PayPal,2-Day Shipping,No,No,36,Debit Card,Bi-Weekly
2986,middle,Female,Belt,Accessories,36,Hawaii,S,Teal,Summer,3,No,Venmo,Express,No,No,21,Cash,Bi-Weekly
2987,old,Female,Belt,Accessories,85,Arizona,S,Silver,Summer,3.3,No,Credit Card,2-Day Shipping,No,No,16,Credit Card,Monthly
2988,old,Female,Skirt,Clothing,36,Louisiana,L,Black,Winter,2.5,No,Debit Card,Store Pickup,No,No,42,Cash,Monthly
2989,old,Female,Socks,Clothing,55,Nevada,S,Pink,Spring,5,No,Debit Card,2-Day Shipping,No,No,31,Debit Card,Monthly
2990,middle,Female,Belt,Accessories,20,Rhode Island,XL,Teal,Summer,4.3,No,Cash,2-Day Shipping,No,No,6,Credit Card,Weekly
2991,old,Female,Shirt,Clothing,91,Illinois,M,Teal,Fall,4.2,No,Venmo,Free Shipping,No,No,24,Venmo,Monthly
2992,old,Female,Dress,Clothing,71,Utah,L,Green,Summer,3.9,No,PayPal,Standard,No,No,7,PayPal,Bi-Weekly
2993,middle,Female,Socks,Clothing,64,North Dakota,M,Charcoal,Spring,3.9,No,Bank Transfer,Store Pickup,No,No,25,Venmo,Weekly
2994,middle,Female,Jacket,Outerwear,21,Kansas,L,Indigo,Spring,4.2,No,Bank Transfer,Free Shipping,No,No,18,Cash,Bi-Weekly
2995,old,Female,Sweater,Clothing,100,Nevada,S,White,Winter,3.5,No,Cash,Store Pickup,No,No,14,Bank Transfer,Quarterly
2996,youth,Female,Jeans,Clothing,96,Virginia,M,Orange,Summer,2.5,No,Venmo,Standard,No,No,42,Debit Card,Bi-Weekly
2997,old,Female,Jewelry,Accessories,91,Utah,M,White,Spring,2.9,No,Credit Card,Express,No,No,6,Venmo,Every 3 Months
2998,middle,Female,Sweater,Clothing,40,Idaho,S,Yellow,Spring,2.7,No,Venmo,Next Day Air,No,No,14,Venmo,Every 3 Months
2999,middle,Female,Hoodie,Clothing,53,Alaska,M,Red,Summer,4.7,No,Venmo,Express,No,No,30,Debit Card,Quarterly
3000,middle,Female,Sunglasses,Accessories,48,New Hampshire,S,Charcoal,Winter,3.8,No,Bank Transfer,Standard,No,No,10,Cash,Monthly
3001,old,Female,Sandals,Footwear,70,Ohio,M,Lavender,Winter,3.7,No,Cash,Express,No,No,7,PayPal,Weekly
3002,youth,Female,Coat,Outerwear,29,Montana,L,Charcoal,Summer,4.7,No,Credit Card,Express,No,No,28,Credit Card,Quarterly
3003,old,Female,Belt,Accessories,29,Louisiana,M,Maroon,Fall,3.6,No,Cash,Next Day Air,No,No,19,Bank Transfer,Quarterly
3004,old,Female,Blouse,Clothing,53,Oregon,M,Brown,Fall,2.8,No,Venmo,Express,No,No,13,Credit Card,Every 3 Months
3005,middle,Female,Skirt,Clothing,79,Arizona,M,Lavender,Winter,3.7,No,Venmo,Store Pickup,No,No,23,Venmo,Fortnightly
3006,youth,Female,Shorts,Clothing,65,Alaska,XL,Brown,Spring,3.5,No,Bank Transfer,Express,No,No,5,Venmo,Weekly
3007,middle,Female,Dress,Clothing,99,Utah,M,Olive,Summer,3.7,No,Venmo,Store Pickup,No,No,17,Venmo,Bi-Weekly
3008,youth,Female,Sunglasses,Accessories,60,New York,L,Lavender,Winter,3,No,Debit Card,Next Day Air,No,No,31,Venmo,Weekly
3009,middle,Female,Shoes,Footwear,86,New Mexico,M,Gold,Winter,4.9,No,Cash,Free Shipping,No,No,19,PayPal,Weekly
3010,old,Female,Belt,Accessories,73,Louisiana,M,Silver,Winter,4.6,No,Venmo,Free Shipping,No,No,8,Venmo,Fortnightly
3011,old,Female,Belt,Accessories,45,Ohio,M,Violet,Winter,3.3,No,Bank Transfer,Free Shipping,No,No,15,Credit Card,Annually
3012,youth,Female,Belt,Accessories,70,Nevada,S,Brown,Summer,3,No,Bank Transfer,Next Day Air,No,No,18,Credit Card,Every 3 Months
3013,middle,Female,Belt,Accessories,65,Idaho,M,Teal,Fall,3.5,No,Credit Card,Standard,No,No,16,PayPal,Annually
3014,middle,Female,Skirt,Clothing,55,Arizona,L,Peach,Summer,4.2,No,Debit Card,Store Pickup,No,No,13,Cash,Monthly
3015,youth,Female,T-shirt,Clothing,65,Utah,M,Maroon,Spring,4.5,No,Credit Card,Express,No,No,38,PayPal,Every 3 Months
3016,middle,Female,Scarf,Accessories,21,Wyoming,XL,Lavender,Spring,2.8,No,Venmo,Express,No,No,27,Bank Transfer,Bi-Weekly
3017,youth,Female,Blouse,Clothing,26,Indiana,L,Lavender,Summer,4.9,No,Credit Card,Store Pickup,No,No,31,Bank Transfer,Quarterly
3018,old,Female,Sunglasses,Accessories,71,Wisconsin,S,Purple,Summer,3.3,No,Bank Transfer,Next Day Air,No,No,24,Cash,Bi-Weekly
3019,middle,Female,Boots,Footwear,41,Texas,M,Green,Summer,3,No,Debit Card,Free Shipping,No,No,21,Debit Card,Bi-Weekly
3020,youth,Female,Jacket,Outerwear,44,Utah,M,Yellow,Winter,3.9,No,Venmo,2-Day Shipping,No,No,15,PayPal,Annually
3021,youth,Female,Jeans,Clothing,81,Arkansas,S,Charcoal,Fall,2.8,No,Bank Transfer,Store Pickup,No,No,48,Venmo,Every 3 Months
3022,old,Female,Sunglasses,Accessories,77,Pennsylvania,S,Blue,Summer,4.5,No,Debit Card,2-Day Shipping,No,No,47,Cash,Quarterly
3023,old,Female,Sandals,Footwear,26,Georgia,M,Lavender,Fall,4,No,Debit Card,Free Shipping,No,No,23,PayPal,Weekly
3024,middle,Female,Backpack,Accessories,31,Indiana,M,Brown,Summer,2.9,No,PayPal,Express,No,No,4,PayPal,Quarterly
3025,old,Female,Blouse,Clothing,82,Idaho,S,White,Spring,4,No,Credit Card,Free Shipping,No,No,47,Credit Card,Every 3 Months
3026,middle,Female,Shoes,Footwear,60,Montana,XL,Green,Summer,3.4,No,Debit Card,Store Pickup,No,No,7,PayPal,Monthly
3027,old,Female,Shirt,Clothing,70,Tennessee,L,Magenta,Fall,2.5,No,Venmo,Free Shipping,No,No,6,Credit Card,Annually
3028,old,Female,Hoodie,Clothing,26,West Virginia,XL,Peach,Winter,2.8,No,Bank Transfer,2-Day Shipping,No,No,47,Credit Card,Quarterly
3029,old,Female,Dress,Clothing,100,California,L,Charcoal,Summer,3,No,PayPal,Free Shipping,No,No,7,PayPal,Every 3 Months
3030,old,Female,Dress,Clothing,82,Georgia,M,Gold,Summer,3.1,No,Bank Transfer,Free Shipping,No,No,1,Debit Card,Quarterly
3031,middle,Female,Sneakers,Footwear,24,Maryland,XL,Purple,Spring,2.6,No,PayPal,2-Day Shipping,No,No,23,Credit Card,Weekly
3032,old,Female,Blouse,Clothing,74,Idaho,L,Teal,Summer,4.9,No,PayPal,2-Day Shipping,No,No,30,Credit Card,Monthly
3033,youth,Female,Backpack,Accessories,58,California,XL,Green,Summer,3.5,No,Debit Card,Next Day Air,No,No,24,Credit Card,Quarterly
3034,youth,Female,Sweater,Clothing,56,Alabama,L,Orange,Spring,2.6,No,PayPal,Store Pickup,No,No,9,PayPal,Weekly
3035,old,Female,Boots,Footwear,37,Utah,L,Peach,Spring,3.5,No,PayPal,2-Day Shipping,No,No,25,Credit Card,Quarterly
3036,old,Female,Handbag,Accessories,64,Kentucky,M,Gold,Spring,4.5,No,Bank Transfer,Free Shipping,No,No,18,Cash,Bi-Weekly
3037,middle,Female,Hoodie,Clothing,58,Vermont,S,Violet,Spring,4.3,No,PayPal,Next Day Air,No,No,7,Venmo,Fortnightly
3038,old,Female,Belt,Accessories,44,Iowa,L,Charcoal,Summer,4.8,No,Debit Card,Next Day Air,No,No,2,Cash,Annually
3039,old,Female,Jewelry,Accessories,39,Georgia,M,Brown,Summer,4.2,No,Bank Transfer,Free Shipping,No,No,36,Debit Card,Annually
3040,old,Female,Blouse,Clothing,48,Alabama,L,Blue,Spring,3.2,No,Bank Transfer,Next Day Air,No,No,31,PayPal,Bi-Weekly
3041,youth,Female,Handbag,Accessories,32,Nebraska,M,Gold,Fall,4.1,No,PayPal,Express,No,No,10,Cash,Fortnightly
3042,middle,Female,Handbag,Accessories,79,Rhode Island,M,Orange,Winter,4,No,Credit Card,Express,No,No,27,PayPal,Monthly
3043,old,Female,Coat,Outerwear,27,South Dakota,L,Turquoise,Winter,2.9,No,Credit Card,Next Day Air,No,No,14,PayPal,Every 3 Months
3044,middle,Female,Belt,Accessories,98,Illinois,S,Peach,Fall,2.6,No,Debit Card,Store Pickup,No,No,17,Credit Card,Monthly
3045,youth,Female,Boots,Footwear,67,North Carolina,M,Magenta,Winter,2.7,No,PayPal,Free Shipping,No,No,10,Bank Transfer,Quarterly
3046,middle,Female,Socks,Clothing,37,Florida,L,Black,Winter,4.6,No,Debit Card,2-Day Shipping,No,No,4,PayPal,Bi-Weekly
3047,old,Female,Shoes,Footwear,49,Pennsylvania,M,White,Spring,3.2,No,Bank Transfer,Store Pickup,No,No,25,Cash,Every 3 Months
3048,youth,Female,Sneakers,Footwear,74,Vermont,M,Violet,Fall,4.1,No,Cash,2-Day Shipping,No,No,3,PayPal,Bi-Weekly
3049,old,Female,Jewelry,Accessories,93,Colorado,M,Olive,Summer,3.9,No,PayPal,Standard,No,No,47,Venmo,Fortnightly
3050,middle,Female,Handbag,Accessories,60,Utah,L,Red,Summer,3,No,Debit Card,Next Day Air,No,No,41,Bank Transfer,Bi-Weekly
3051,middle,Female,Coat,Outerwear,76,Kentucky,S,Green,Spring,3.6,No,Cash,Standard,No,No,28,Venmo,Every 3 Months
3052,middle,Female,Sunglasses,Accessories,64,Wyoming,L,Gold,Summer,4.6,No,Venmo,Express,No,No,49,Debit Card,Every 3 Months
3053,middle,Female,Shoes,Footwear,38,Maine,XL,Olive,Spring,4.5,No,Credit Card,Store Pickup,No,No,7,Bank Transfer,Fortnightly
3054,middle,Female,Shoes,Footwear,91,Maine,L,Brown,Winter,3.2,No,Credit Card,Next Day Air,No,No,22,Bank Transfer,Monthly
3055,middle,Female,Boots,Footwear,70,New Hampshire,S,Magenta,Summer,4.9,No,Cash,2-Day Shipping,No,No,34,Venmo,Monthly
3056,youth,Female,Sandals,Footwear,22,Kansas,M,Violet,Fall,5,No,Bank Transfer,Standard,No,No,5,Debit Card,Bi-Weekly
3057,old,Female,Gloves,Accessories,59,New Jersey,M,Beige,Spring,3.8,No,Credit Card,Standard,No,No,15,Cash,Bi-Weekly
3058,old,Female,Backpack,Accessories,22,North Carolina,M,Blue,Spring,3.4,No,PayPal,Next Day Air,No,No,26,Bank Transfer,Weekly
3059,middle,Female,Handbag,Accessories,74,West Virginia,S,Orange,Winter,3.8,No,Venmo,Store Pickup,No,No,3,Bank Transfer,Fortnightly
3060,middle,Female,Sweater,Clothing,71,Kentucky,L,Maroon,Spring,3.2,No,PayPal,Express,No,No,42,Credit Card,Quarterly
3061,middle,Female,Coat,Outerwear,80,California,S,Charcoal,Summer,4.7,No,Credit Card,Store Pickup,No,No,1,Venmo,Monthly
3062,middle,Female,T-shirt,Clothing,59,South Dakota,L,Olive,Fall,4.5,No,Debit Card,Express,No,No,20,PayPal,Every 3 Months
3063,old,Female,Backpack,Accessories,96,California,L,Green,Fall,3.3,No,Bank Transfer,Standard,No,No,39,PayPal,Monthly
3064,youth,Female,Sunglasses,Accessories,43,Connecticut,L,Brown,Winter,3.9,No,Debit Card,Store Pickup,No,No,24,Credit Card,Fortnightly
3065,youth,Female,Belt,Accessories,76,Idaho,S,Cyan,Winter,3.6,No,Debit Card,Express,No,No,49,Bank Transfer,Quarterly
3066,middle,Female,Jacket,Outerwear,59,North Dakota,M,Beige,Fall,2.8,No,Debit Card,Store Pickup,No,No,7,Venmo,Bi-Weekly
3067,old,Female,Skirt,Clothing,48,Michigan,L,Teal,Summer,4.3,No,Cash,Free Shipping,No,No,13,Venmo,Every 3 Months
3068,old,Female,Belt,Accessories,22,Missouri,S,Gray,Spring,3.5,No,Bank Transfer,Free Shipping,No,No,2,Cash,Weekly
3069,middle,Female,Boots,Footwear,40,California,M,Indigo,Winter,4.2,No,Bank Transfer,Express,No,No,4,Debit Card,Weekly
3070,old,Female,Jeans,Clothing,73,Delaware,L,Magenta,Spring,4.6,No,Venmo,Express,No,No,17,Debit Card,Quarterly
3071,old,Female,Shoes,Footwear,26,Alabama,XL,Red,Fall,2.6,No,Debit Card,Free Shipping,No,No,43,PayPal,Bi-Weekly
3072,youth,Female,Sweater,Clothing,41,New Hampshire,L,Turquoise,Spring,3.4,No,Debit Card,Next Day Air,No,No,6,PayPal,Monthly
3073,youth,Female,Jewelry,Accessories,98,New York,L,Peach,Spring,3.1,No,Venmo,Standard,No,No,46,PayPal,Quarterly
3074,old,Female,Shirt,Clothing,63,Oregon,L,White,Winter,3.6,No,PayPal,Free Shipping,No,No,7,Debit Card,Bi-Weekly
3075,youth,Female,Boots,Footwear,55,Massachusetts,L,Maroon,Winter,4.2,No,Bank Transfer,Next Day Air,No,No,34,Debit Card,Fortnightly
3076,old,Female,Shorts,Clothing,90,Utah,XL,Beige,Winter,3.6,No,Credit Card,Standard,No,No,21,PayPal,Every 3 Months
3077,old,Female,Handbag,Accessories,46,New Hampshire,M,Blue,Summer,3.6,No,Credit Card,Express,No,No,13,Venmo,Bi-Weekly
3078,old,Female,Sweater,Clothing,88,Illinois,S,Red,Spring,3,No,Venmo,Store Pickup,No,No,33,Debit Card,Bi-Weekly
3079,middle,Female,Belt,Accessories,95,Alaska,M,Blue,Spring,2.5,No,Bank Transfer,2-Day Shipping,No,No,24,Bank Transfer,Bi-Weekly
3080,middle,Female,Belt,Accessories,31,Wyoming,M,Maroon,Fall,4,No,Credit Card,Store Pickup,No,No,4,Bank Transfer,Annually
3081,old,Female,Hoodie,Clothing,42,Colorado,L,Yellow,Spring,4.1,No,PayPal,Next Day Air,No,No,5,Cash,Bi-Weekly
3082,old,Female,Sneakers,Footwear,44,Vermont,L,Pink,Winter,4.9,No,Debit Card,Next Day Air,No,No,11,Credit Card,Weekly
3083,old,Female,T-shirt,Clothing,99,Utah,M,Maroon,Spring,4,No,Venmo,Next Day Air,No,No,20,Bank Transfer,Annually
3084,youth,Female,Pants,Clothing,20,Illinois,S,Purple,Summer,3.5,No,Venmo,Store Pickup,No,No,28,PayPal,Quarterly
3085,middle,Female,Scarf,Accessories,37,Idaho,S,Indigo,Spring,3.2,No,Bank Transfer,Store Pickup,No,No,43,PayPal,Monthly
3086,youth,Female,Sweater,Clothing,50,Nevada,L,Gray,Winter,2.8,No,Credit Card,Store Pickup,No,No,10,Venmo,Every 3 Months
3087,middle,Female,Handbag,Accessories,73,Utah,M,Lavender,Summer,3.5,No,Debit Card,Next Day Air,No,No,26,Venmo,Every 3 Months
3088,old,Female,Shirt,Clothing,84,North Carolina,M,Charcoal,Spring,3.1,No,Cash,Free Shipping,No,No,29,Bank Transfer,Monthly
3089,middle,Female,Dress,Clothing,64,Arkansas,M,Teal,Spring,3.3,No,PayPal,Store Pickup,No,No,35,Bank Transfer,Quarterly
3090,middle,Female,Sandals,Footwear,21,North Carolina,L,Blue,Fall,4.6,No,Debit Card,Free Shipping,No,No,23,Cash,Bi-Weekly
3091,youth,Female,Shirt,Clothing,36,Texas,M,Peach,Summer,4.9,No,PayPal,Store Pickup,No,No,15,Bank Transfer,Quarterly
3092,old,Female,Dress,Clothing,81,Nevada,L,Orange,Winter,3.4,No,Bank Transfer,2-Day Shipping,No,No,46,Credit Card,Annually
3093,old,Female,Sunglasses,Accessories,54,Utah,L,Silver,Fall,3.5,No,Cash,Next Day Air,No,No,14,Bank Transfer,Bi-Weekly
3094,youth,Female,Socks,Clothing,63,Pennsylvania,L,Red,Summer,4.8,No,Bank Transfer,Store Pickup,No,No,17,Cash,Every 3 Months
3095,youth,Female,Sandals,Footwear,59,Georgia,M,Gray,Summer,2.7,No,Bank Transfer,Store Pickup,No,No,9,Cash,Weekly
3096,old,Female,Hat,Accessories,53,Minnesota,S,Beige,Fall,3.4,No,Cash,Standard,No,No,13,Venmo,Fortnightly
3097,old,Female,Shirt,Clothing,63,Kansas,L,White,Winter,3.5,No,PayPal,Next Day Air,No,No,20,Bank Transfer,Monthly
3098,middle,Female,Shoes,Footwear,33,Delaware,M,Silver,Fall,3.7,No,Debit Card,Free Shipping,No,No,39,Bank Transfer,Quarterly
3099,old,Female,Pants,Clothing,64,New Mexico,L,Cyan,Summer,3.3,No,Bank Transfer,Next Day Air,No,No,50,Bank Transfer,Quarterly
3100,middle,Female,Shirt,Clothing,98,Michigan,S,Maroon,Fall,2.9,No,Venmo,Free Shipping,No,No,21,Bank Transfer,Bi-Weekly
3101,middle,Female,Hat,Accessories,85,Vermont,L,Purple,Winter,3.9,No,Venmo,Express,No,No,3,Bank Transfer,Weekly
3102,middle,Female,Jewelry,Accessories,82,Idaho,S,Brown,Summer,2.7,No,PayPal,Express,No,No,9,PayPal,Fortnightly
3103,old,Female,Jacket,Outerwear,85,South Dakota,M,Green,Summer,4.3,No,Bank Transfer,Standard,No,No,29,Cash,Bi-Weekly
3104,youth,Female,Shirt,Clothing,37,Illinois,S,Peach,Winter,3,No,PayPal,2-Day Shipping,No,No,42,Bank Transfer,Weekly
3105,middle,Female,Pants,Clothing,56,Georgia,S,Turquoise,Summer,5,No,PayPal,2-Day Shipping,No,No,41,Debit Card,Fortnightly
3106,middle,Female,Skirt,Clothing,33,Oregon,M,Olive,Fall,2.7,No,Debit Card,Express,No,No,17,Debit Card,Monthly
3107,old,Female,Sandals,Footwear,57,Alabama,M,Yellow,Winter,4.7,No,Venmo,Next Day Air,No,No,20,PayPal,Annually
3108,old,Female,Blouse,Clothing,31,Hawaii,L,Gray,Winter,4.6,No,Debit Card,Standard,No,No,18,Credit Card,Bi-Weekly
3109,middle,Female,Socks,Clothing,69,Oregon,M,Purple,Fall,3.2,No,Bank Transfer,2-Day Shipping,No,No,7,PayPal,Monthly
3110,old,Female,Jacket,Outerwear,92,Illinois,M,Gray,Winter,4.3,No,Credit Card,Free Shipping,No,No,47,Bank Transfer,Fortnightly
3111,youth,Female,Handbag,Accessories,46,Texas,L,Lavender,Fall,4.6,No,Bank Transfer,Next Day Air,No,No,2,Bank Transfer,Bi-Weekly
3112,youth,Female,Belt,Accessories,81,Kansas,XL,Indigo,Spring,4.9,No,PayPal,Free Shipping,No,No,25,Debit Card,Quarterly
3113,youth,Female,Blouse,Clothing,97,Texas,S,Green,Fall,3.8,No,Cash,Express,No,No,26,Venmo,Annually
3114,middle,Female,Shirt,Clothing,93,Nebraska,L,Green,Summer,2.6,No,PayPal,Express,No,No,2,Debit Card,Weekly
3115,youth,Female,Handbag,Accessories,56,Arkansas,M,Olive,Spring,4.7,No,Venmo,Store Pickup,No,No,45,Venmo,Bi-Weekly
3116,youth,Female,Scarf,Accessories,53,South Dakota,M,Charcoal,Fall,4.1,No,PayPal,Free Shipping,No,No,9,Bank Transfer,Bi-Weekly
3117,middle,Female,Coat,Outerwear,66,Montana,L,Gray,Spring,3.7,No,Debit Card,Store Pickup,No,No,1,Venmo,Weekly
3118,middle,Female,Hoodie,Clothing,50,Florida,M,Olive,Fall,3,No,Credit Card,Free Shipping,No,No,4,PayPal,Bi-Weekly
3119,old,Female,Shorts,Clothing,97,Virginia,L,Blue,Summer,4.7,No,Venmo,Standard,No,No,31,Debit Card,Quarterly
3120,old,Female,Sandals,Footwear,79,Louisiana,XL,Silver,Winter,4.7,No,Cash,2-Day Shipping,No,No,21,Credit Card,Every 3 Months
3121,middle,Female,Shirt,Clothing,76,Louisiana,M,Magenta,Fall,4,No,Venmo,Store Pickup,No,No,32,Debit Card,Fortnightly
3122,old,Female,Hoodie,Clothing,38,Louisiana,L,Black,Fall,2.6,No,Credit Card,Standard,No,No,16,Venmo,Weekly
3123,youth,Female,Socks,Clothing,45,Georgia,M,Pink,Fall,3,No,Debit Card,Express,No,No,34,Credit Card,Fortnightly
3124,old,Female,Handbag,Accessories,77,Iowa,XL,Red,Fall,3.3,No,PayPal,Next Day Air,No,No,40,Venmo,Bi-Weekly
