Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases
2845,old,Female,Sunglasses,Outerwear,39,Michigan,L,Purple,Winter,3.7,Yes,PayPal,Standard,Yes,No,50,PayPal,Quarterly
2846,middle,Female,Shoes,Clothing,64,Hawaii,L,Orange,Spring,4.5,Yes,Debit Card,Standard,Yes,Yes,31,Venmo,Quarterly
2847,middle,Male,Jeans,Outerwear,61,Michigan,M,Indigo,Summer,2.4,No,Bank Transfer,Store Pickup,Yes,Yes,67,Venmo,Quarterly
2848,youth,Male,Backpack,Clothing,19,Maryland,S,Maroon,Fall,4.6,No,Bank Transfer,Standard,Yes,Yes,29,Credit Card,Every 3 Months
2849,youth,Female,Handbag,Accessories,124,Iowa,M,Purple,Summer,3.8,No,Debit Card,Free Shipping,No,Yes,58,Debit Card,Bi-Weekly
2850,middle,Male,Sweater,Outerwear,99,Nevada,S,Indigo,Fall,2.8,Yes,Venmo,Next Day Air,No,Yes,32,Cash,Fortnightly
2851,middle,Male,Pants,Accessories,63,Connecticut,S,Brown,Summer,2.6,No,Venmo,2-Day Shipping,No,Yes,41,Debit Card,Monthly
2852,old,Male,Jewelry,Clothing,97,New Mexico,XL,Brown,Winter,2.6,No,PayPal,Free Shipping,Yes,Yes,27,Credit Card,Quarterly
2853,old,Male,Gloves,Accessories,82,Utah,XL,Maroon,Spring,2.2,No,Credit Card,2-Day Shipping,Yes,No,63,Bank Transfer,Monthly
2854,old,Male,Handbag,Footwear,10,Indiana,S,Gold,Winter,3.2,No,Credit Card,Free Shipping,Yes,Yes,27,Credit Card,Monthly
2855,old,Female,Sandals,Clothing,13,New York,L,Yellow,Winter,4.9,No,PayPal,Express,No,No,25,Venmo,Quarterly
2856,middle,Female,Sunglasses,Footwear,40,Hawaii,L,Charcoal,Winter,4.4,Yes,Credit Card,Next Day Air,No,No,88,Cash,Every 3 Months
2857,middle,Female,Dress,Accessories,81,California,XL,Cyan,Winter,3,Yes,Debit Card,2-Day Shipping,Yes,Yes,30,Venmo,Bi-Weekly
2858,old,Male,Coat,Footwear,190,Connecticut,S,Beige,Spring,3.5,No,PayPal,2-Day Shipping,Yes,No,27,Credit Card,Quarterly
2859,youth,Female,Jewelry,Accessories,68,Nebraska,XL,Purple,Summer,2.3,No,Venmo,Next Day Air,No,No,85,PayPal,Weekly
2860,middle,Female,Belt,Clothing,96,Alabama,M,Indigo,Fall,4.7,Yes,Venmo,Store Pickup,Yes,No,80,PayPal,Annually
2861,old,Female,Shirt,Footwear,182,Alabama,M,Green,Summer,4.9,No,Credit Card,Standard,Yes,No,77,PayPal,Bi-Weekly
2862,old,Female,Shirt,Accessories,82,Illinois,S,Purple,Summer,1.8,Yes,Cash,Store Pickup,Yes,No,36,Cash,Annually
2863,youth,Female,Skirt,Accessories,173,Oregon,S,Charcoal,Summer,3.6,No,Credit Card,Express,Yes,Yes,42,Credit Card,Annually
2864,youth,Male,Scarf,Clothing,55,Iowa,XL,Blue,Summer,1.7,No,Debit Card,2-Day Shipping,Yes,Yes,61,Debit Card,Every 3 Months
2865,old,Female,Backpack,Accessories,94,Mississippi,M,Maroon,Fall,4.4,Yes,Debit Card,Standard,Yes,No,46,Credit Card,Every 3 Months
2866,middle,Male,Jeans,Outerwear,73,Connecticut,M,Violet,Spring,5,No,Venmo,2-Day Shipping,Yes,Yes,93,Credit Card,Quarterly
2867,youth,Male,Coat,Clothing,199,Missouri,L,Olive,Winter,3.9,No,Bank Transfer,Store Pickup,No,No,81,Credit Card,Quarterly
2868,youth,Male,Pants,Footwear,27,Rhode Island,XL,Charcoal,Fall,4.8,Yes,Venmo,2-Day Shipping,Yes,No,59,Credit Card,Bi-Weekly
2869,middle,Female,Scarf,Accessories,42,Wyoming,XL,Teal,Spring,3,Yes,Debit Card,Free Shipping,No,Yes,58,Debit Card,Annually
2870,middle,Female,Blouse,Footwear,117,Oklahoma,M,Peach,Winter,3.3,Yes,PayPal,2-Day Shipping,No,Yes,98,Cash,Annually
2871,middle,Female,Sunglasses,Outerwear,109,Arizona,L,Peach,Spring,4.8,Yes,Debit Card,Store Pickup,Yes,Yes,27,Bank Transfer,Quarterly
2872,old,Male,Jewelry,Accessories,44,Missouri,M,Silver,Summer,1.2,Yes,Cash,Express,Yes,No,76,Credit Card,Weekly
2873,middle,Female,Jeans,Accessories,12,Maryland,XL,Indigo,Spring,3.2,Yes,Credit Card,Free Shipping,Yes,Yes,19,Bank Transfer,Quarterly
2874,old,Female,Sandals,Accessories,177,Nevada,XL,Maroon,Spring,4,No,Bank Transfer,Express,No,Yes,79,Cash,Every 3 Months
2875,old,Male,Sneakers,Outerwear,89,Massachusetts,L,Charcoal,Winter,1,No,Debit Card,Express,No,No,72,Cash,Quarterly
2876,old,Male,Gloves,Accessories,175,New York,XL,Green,Summer,4.6,Yes,Cash,2-Day Shipping,Yes,Yes,48,Cash,Annually
2877,middle,Male,Jeans,Footwear,44,New York,L,Orange,Winter,2.1,No,Cash,2-Day Shipping,No,No,12,Venmo,Quarterly
2878,middle,Female,Jacket,Footwear,133,Nebraska,L,Lavender,Spring,4.9,Yes,Cash,Next Day Air,Yes,Yes,71,PayPal,Quarterly
2879,middle,Male,Sneakers,Clothing,123,Kansas,M,Red,Winter,3.5,Yes,Debit Card,Standard,Yes,Yes,22,Bank Transfer,Monthly
2880,youth,Female,Sandals,Outerwear,130,Tennessee,L,Beige,Winter,2.4,Yes,PayPal,2-Day Shipping,Yes,No,96,Debit Card,Monthly
2881,youth,Female,Coat,Clothing,114,Idaho,L,Gold,Fall,3.9,No,PayPal,Next Day Air,Yes,No,31,Cash,Monthly
2882,middle,Female,Belt,Outerwear,81,Delaware,XL,Cyan,Summer,2.2,Yes,Debit Card,Express,Yes,No,35,Debit Card,Annually
2883,old,Female,T-shirt,Accessories,85,Texas,L,Beige,Summer,1.3,No,PayPal,Store Pickup,Yes,No,27,Cash,Annually
2884,middle,Female,Sunglasses,Footwear,166,Vermont,L,Magenta,Winter,3.3,Yes,Venmo,Express,No,No,37,Debit Card,Every 3 Months
2885,middle,Male,Jeans,Clothing,37,Oklahoma,XL,Cyan,Fall,3.9,No,Venmo,Free Shipping,Yes,Yes,75,Credit Card,Monthly
2886,youth,Male,Belt,Outerwear,105,Louisiana,S,Turquoise,Fall,3.2,No,Bank Transfer,2-Day Shipping,Yes,Yes,24,PayPal,Annually
2887,youth,Female,Boots,Accessories,63,Maryland,S,Turquoise,Winter,3.1,Yes,Debit Card,Next Day Air,Yes,Yes,78,Credit Card,Monthly
2888,middle,Female,T-shirt,Clothing,55,Nevada,S,Pink,Summer,1.7,No,Cash,2-Day Shipping,No,No,68,Bank Transfer,Weekly
2889,youth,Male,Sneakers,Clothing,176,Montana,L,Purple,Fall,4.8,Yes,Cash,Standard,Yes,No,64,Venmo,Fortnightly
2890,middle,Male,Shorts,Accessories,159,Washington,XL,Yellow,Summer,3.4,No,PayPal,Free Shipping,Yes,Yes,12,Venmo,Monthly
2891,youth,Male,T-shirt,Footwear,123,New Hampshire,M,Silver,Summer,2.9,No,Credit Card,Standard,No,No,27,Debit Card,Monthly
2892,middle,Female,Pants,Footwear,21,Ohio,M,Orange,Spring,4.4,Yes,Venmo,2-Day Shipping,No,No,38,Credit Card,Quarterly
2893,youth,Female,Jewelry,Accessories,99,South Carolina,L,Cyan,Spring,2.4,Yes,Debit Card,Express,Yes,No,84,Credit Card,Bi-Weekly
2894,youth,Male,Jewelry,Accessories,199,Minnesota,S,White,Summer,4.1,No,Venmo,Free Shipping,Yes,No,91,Debit Card,Annually
2895,middle,Male,Belt,Accessories,111,Alabama,M,Peach,Winter,1.7,Yes,Bank Transfer,2-Day Shipping,Yes,No,97,Debit Card,Monthly
2896,old,Male,Dress,Footwear,92,California,L,Purple,Winter,3,No,Bank Transfer,Express,Yes,Yes,94,Debit Card,Quarterly
2897,middle,Female,Hat,Clothing,168,Rhode Island,XL,Orange,Fall,3.5,Yes,Debit Card,2-Day Shipping,Yes,Yes,86,Credit Card,Fortnightly
2898,middle,Female,Sneakers,Footwear,89,Michigan,S,Turquoise,Summer,4.1,No,Venmo,Express,No,Yes,64,Credit Card,Fortnightly
2899,middle,Female,Sweater,Outerwear,28,Maine,S,Brown,Fall,4.3,Yes,Bank Transfer,Store Pickup,No,No,89,PayPal,Annually
2900,middle,Female,Skirt,Clothing,74,Hawaii,S,Beige,Fall,3.2,Yes,Bank Transfer,Store Pickup,No,No,98,Debit Card,Fortnightly
2901,middle,Male,Sneakers,Outerwear,50,New York,M,Peach,Summer,3.8,No,Debit Card,Free Shipping,No,No,23,PayPal,Annually
2902,youth,Female,Skirt,Outerwear,22,Michigan,XL,Lavender,Fall,4.3,No,Venmo,Next Day Air,Yes,No,13,PayPal,Quarterly
2903,old,Female,Jewelry,Footwear,104,Florida,M,Maroon,Fall,4,Yes,PayPal,2-Day Shipping,No,No,54,PayPal,Every 3 Months
2904,youth,Male,Sunglasses,Footwear,11,Louisiana,L,Violet,Spring,2.5,No,Venmo,2-Day Shipping,Yes,No,51,Bank Transfer,Every 3 Months
2905,old,Male,Coat,Accessories,54,New Jersey,M,Turquoise,Winter,3.9,No,Cash,Standard,No,No,44,Bank Transfer,Quarterly
2906,old,Male,Jeans,Clothing,111,New Hampshire,M,Cyan,Fall,3.2,Yes,Venmo,2-Day Shipping,Yes,Yes,36,Debit Card,Bi-Weekly
2907,middle,Female,Skirt,Footwear,190,Georgia,XL,Violet,Fall,1.9,Yes,Bank Transfer,Next Day Air,No,No,39,PayPal,Annually
2908,old,Female,Jeans,Footwear,147,Wyoming,S,Red,Fall,2.4,No,Credit Card,Express,No,No,14,Cash,Weekly
2909,old,Male,Hat,Accessories,176,Tennessee,M,Violet,Spring,2.8,No,Bank Transfer,Free Shipping,No,No,77,Bank Transfer,Monthly
2910,youth,Female,Shirt,Outerwear,27,Alaska,L,Violet,Spring,3.4,No,Debit Card,Free Shipping,No,No,56,Cash,Bi-Weekly
2911,old,Female,Sneakers,Clothing,40,Texas,XL,Black,Winter,3,No,Credit Card,Standard,Yes,No,23,PayPal,Bi-Weekly
2912,youth,Female,T-shirt,Clothing,148,Missouri,S,Violet,Spring,4.8,No,PayPal,Next Day Air,Yes,No,58,Credit Card,Bi-Weekly
2913,youth,Male,Hoodie,Outerwear,158,Colorado,M,Pink,Fall,2.7,Yes,Debit Card,Store Pickup,Yes,No,69,PayPal,Bi-Weekly
2914,youth,Male,Sandals,Outerwear,65,North Dakota,L,Silver,Winter,3.3,No,Bank Transfer,Express,No,Yes,86,Bank Transfer,Monthly
2915,youth,Male,Dress,Outerwear,142,Massachusetts,XL,Lavender,Winter,3.8,No,Credit Card,2-Day Shipping,Yes,Yes,50,Venmo,Quarterly
2916,old,Female,Belt,Footwear,179,Wisconsin,M,White,Winter,2.4,Yes,Venmo,Standard,No,Yes,39,Bank Transfer,Quarterly
2917,old,Male,Pants,Footwear,73,South Carolina,XL,Orange,Winter,1.7,Yes,Debit Card,Free Shipping,Yes,No,55,Cash,Bi-Weekly
2918,old,Male,Blouse,Footwear,93,Maine,M,Cyan,Spring,2.5,No,Cash,Free Shipping,No,Yes,88,PayPal,Monthly
2919,old,Male,Belt,Footwear,35,Nebraska,L,Silver,Summer,1.8,Yes,Bank Transfer,Next Day Air,Yes,Yes,90,Cash,Quarterly
2920,old,Female,Dress,Outerwear,185,Georgia,L,Teal,Fall,4.7,No,Credit Card,Standard,No,No,49,Venmo,Weekly
2921,youth,Male,Jacket,Footwear,107,West Virginia,M,Red,Summer,2.2,No,Bank Transfer,2-Day Shipping,Yes,No,71,Debit Card,Fortnightly
2922,youth,Male,Blouse,Footwear,90,Georgia,S,Brown,Spring,1.9,No,Credit Card,Free Shipping,No,Yes,62,PayPal,Monthly
2923,middle,Female,Dress,Accessories,112,Virginia,S,Green,Winter,1.9,No,PayPal,Express,No,No,77,PayPal,Monthly
2924,middle,Female,Sunglasses,Accessories,65,Oklahoma,M,Peach,Winter,3,Yes,Credit Card,2-Day Shipping,Yes,Yes,20,Credit Card,Bi-Weekly
2925,old,Female,Sunglasses,Clothing,103,Utah,XL,Peach,Fall,1,No,Bank Transfer,Standard,Yes,Yes,63,Bank Transfer,Every 3 Months
2926,old,Male,Hoodie,Outerwear,94,Oregon,XL,Violet,Winter,1.1,No,Credit Card,Express,No,No,44,PayPal,Bi-Weekly
2927,youth,Female,Jeans,Footwear,186,West Virginia,L,Gold,Summer,2.8,No,PayPal,Free Shipping,Yes,Yes,68,Credit Card,Fortnightly
2928,middle,Female,Hat,Footwear,131,New York,XL,Silver,Spring,2.1,No,Debit Card,Store Pickup,Yes,Yes,34,Debit Card,Fortnightly
2929,youth,Male,Sweater,Footwear,159,Alabama,S,Olive,Winter,2.8,Yes,Debit Card,Standard,Yes,Yes,59,PayPal,Monthly
2930,middle,Female,Pants,Accessories,160,Virginia,XL,Brown,Winter,4.3,Yes,PayPal,Store Pickup,No,Yes,91,PayPal,Fortnightly
2931,old,Male,Socks,Clothing,93,Hawaii,L,Violet,Summer,1.7,Yes,Debit Card,Next Day Air,No,Yes,52,Credit Card,Weekly
2932,youth,Female,Belt,Clothing,40,Louisiana,S,Gold,Fall,3.3,Yes,Bank Transfer,Free Shipping,Yes,No,79,Credit Card,Bi-Weekly
2933,middle,Female,Jeans,Footwear,175,Pennsylvania,M,Red,Fall,1.9,Yes,PayPal,Next Day Air,No,Yes,43,Credit Card,Fortnightly
2934,youth,Female,Belt,Outerwear,197,South Carolina,XL,Gray,Spring,2.7,No,Cash,Store Pickup,No,No,34,Venmo,Annually
2935,middle,Female,Hat,Footwear,101,Nevada,XL,Gray,Summer,4.1,Yes,PayPal,2-Day Shipping,No,Yes,53,Cash,Annually
2936,old,Female,Handbag,Clothing,139,Delaware,L,Orange,Spring,4.9,No,PayPal,Next Day Air,Yes,No,42,PayPal,Annually
2937,youth,Female,Gloves,Clothing,136,Arkansas,XL,Brown,Fall,4.9,No,Venmo,Standard,No,No,85,Debit Card,Fortnightly
2938,middle,Female,Dress,Footwear,44,Wisconsin,S,Beige,Spring,2.9,No,Credit Card,2-Day Shipping,No,Yes,72,PayPal,Every 3 Months
2939,youth,Male,Jeans,Outerwear,170,Maryland,S,Indigo,Spring,1.1,No,Credit Card,Standard,No,Yes,89,Venmo,Monthly
2940,middle,Male,Gloves,Outerwear,184,Connecticut,S,Brown,Summer,3.9,No,Cash,Free Shipping,Yes,Yes,47,Bank Transfer,Bi-Weekly
2941,youth,Male,Backpack,Outerwear,43,Missouri,S,Brown,Fall,4.2,Yes,Venmo,2-Day Shipping,No,Yes,42,Venmo,Quarterly
2942,youth,Male,Hat,Accessories,132,Michigan,M,Cyan,Winter,4.7,No,Debit Card,Next Day Air,Yes,Yes,42,PayPal,Monthly
2943,youth,Male,Jeans,Footwear,87,Wyoming,L,White,Winter,4,No,Venmo,Next Day Air,Yes,No,93,PayPal,Annually
2944,old,Female,Hoodie,Footwear,70,Connecticut,L,Gray,Spring,2.5,Yes,PayPal,Free Shipping,No,No,46,Credit Card,Monthly
2945,old,Female,Backpack,Clothing,84,Colorado,L,Black,Winter,3.3,No,Credit Card,2-Day Shipping,No,Yes,96,Credit Card,Monthly
2946,middle,Female,Socks,Accessories,121,South Dakota,M,Gold,Spring,2.8,Yes,Debit Card,Standard,Yes,No,39,Credit Card,Every 3 Months
2947,old,Female,Hat,Footwear,117,Minnesota,XL,Charcoal,Spring,1.2,No,Cash,Store Pickup,No,No,72,Bank Transfer,Weekly
2948,middle,Female,Pants,Accessories,191,South Dakota,S,Brown,Spring,4.2,Yes,Debit Card,Free Shipping,Yes,Yes,35,Venmo,Weekly
2949,old,Male,Boots,Accessories,13,Indiana,S,Purple,Winter,4,Yes,Debit Card,Free Shipping,No,Yes,75,Credit Card,Monthly
2950,youth,Female,Hoodie,Clothing,77,Oregon,L,Peach,Summer,2.9,No,Venmo,Store Pickup,No,No,24,Venmo,Annually
2951,middle,Female,Coat,Outerwear,136,California,M,Red,Summer,3,No,Credit Card,Free Shipping,No,No,17,Venmo,Bi-Weekly
2952,old,Male,Pants,Accessories,104,Massachusetts,XL,Maroon,Winter,4.4,No,PayPal,Standard,Yes,No,16,Bank Transfer,Quarterly
2953,middle,Male,Jewelry,Accessories,139,Nevada,M,Yellow,Spring,4.6,Yes,Venmo,Standard,Yes,No,22,Credit Card,Weekly
2954,old,Female,Coat,Accessories,67,Louisiana,S,Indigo,Winter,1.5,No,Credit Card,Store Pickup,Yes,No,14,Cash,Bi-Weekly
2955,middle,Male,Boots,Clothing,93,South Dakota,M,Peach,Winter,4.5,No,Bank Transfer,Store Pickup,Yes,Yes,51,PayPal,Bi-Weekly
2956,youth,Female,Jeans,Clothing,96,Mississippi,L,Lavender,Fall,3.8,Yes,Credit Card,Next Day Air,No,Yes,69,Debit Card,Bi-Weekly
2957,youth,Female,Sandals,Accessories,70,West Virginia,L,Green,Summer,4,No,Venmo,Free Shipping,No,No,88,Venmo,Fortnightly
2958,old,Male,Shirt,Footwear,11,New York,L,Beige,Summer,3.8,No,Cash,2-Day Shipping,Yes,Yes,22,Bank Transfer,Every 3 Months
2959,youth,Female,Hoodie,Outerwear,124,Pennsylvania,L,Pink,Spring,4.8,No,Venmo,Express,No,Yes,16,Credit Card,Quarterly
2960,old,Male,Belt,Outerwear,178,Delaware,M,Turquoise,Winter,2.6,Yes,Bank Transfer,Standard,Yes,No,30,Bank Transfer,Every 3 Months
2961,old,Male,Skirt,Clothing,179,Nebraska,S,Yellow,Spring,3,No,PayPal,Standard,No,Yes,59,Bank Transfer,Monthly
2962,old,Male,Skirt,Clothing,195,Hawaii,L,Purple,Winter,2.6,Yes,PayPal,Standard,Yes,No,99,Cash,Every 3 Months
2963,youth,Male,Skirt,Footwear,194,Pennsylvania,S,Indigo,Fall,1.6,No,Debit Card,Express,Yes,No,12,Credit Card,Quarterly
2964,middle,Female,Belt,Clothing,100,Indiana,XL,Olive,Summer,1.3,No,Venmo,Free Shipping,No,Yes,51,Bank Transfer,Annually
2965,middle,Male,Handbag,Clothing,39,South Dakota,M,Orange,Winter,3.4,No,PayPal,Store Pickup,Yes,Yes,76,Venmo,Bi-Weekly
2966,youth,Male,Shirt,Clothing,88,New Mexico,M,Teal,Fall,1.2,Yes,Bank Transfer,2-Day Shipping,Yes,No,49,PayPal,Every 3 Months
2967,youth,Female,Scarf,Outerwear,16,South Carolina,XL,Olive,Spring,4.5,No,Debit Card,Next Day Air,No,No,58,Cash,Every 3 Months
2968,old,Female,Boots,Accessories,96,Arizona,M,Yellow,Fall,3,Yes,Bank Transfer,Store Pickup,No,Yes,17,Bank Transfer,Every 3 Months
2969,youth,Male,Pants,Accessories,169,Tennessee,XL,Violet,Winter,3.3,Yes,Bank Transfer,Standard,No,No,36,Credit Card,Quarterly
2970,youth,Male,Dress,Accessories,41,Nebraska,L,Purple,Spring,2.6,Yes,Debit Card,Next Day Air,No,No,86,Credit Card,Every 3 Months
2971,middle,Male,Backpack,Clothing,172,California,S,Brown,Summer,2.3,Yes,Credit Card,Standard,Yes,Yes,74,Cash,Weekly
2972,youth,Male,Hoodie,Clothing,148,Missouri,XL,White,Fall,4.7,No,Debit Card,2-Day Shipping,Yes,No,97,Debit Card,Monthly
2973,old,Female,Blouse,Accessories,138,Arkansas,M,Cyan,Fall,2.6,No,Cash,Express,No,No,40,Credit Card,Bi-Weekly
2974,youth,Female,Backpack,Clothing,10,Minnesota,M,Beige,Fall,4.8,Yes,PayPal,Express,No,Yes,73,Venmo,Every 3 Months
2975,middle,Male,Belt,Accessories,32,Delaware,S,Red,Fall,4.9,Yes,PayPal,Express,Yes,No,49,Credit Card,Annually
2976,youth,Male,Jeans,Clothing,94,Georgia,XL,Gray,Fall,4.9,Yes,Venmo,Express,No,No,56,Debit Card,Every 3 Months
2977,youth,Female,Sneakers,Outerwear,111,Pennsylvania,L,Turquoise,Fall,2.2,No,PayPal,Express,Yes,Yes,85,Bank Transfer,Weekly
2978,middle,Female,Sweater,Clothing,87,Alaska,XL,Black,Winter,4.3,No,Venmo,2-Day Shipping,Yes,Yes,95,Cash,Every 3 Months
2979,old,Male,Sunglasses,Footwear,92,Colorado,L,White,Fall,4.7,No,Cash,Free Shipping,No,No,44,Venmo,Annually
2980,middle,Female,Blouse,Accessories,68,New Hampshire,XL,Olive,Spring,4.8,No,Venmo,Store Pickup,No,Yes,46,Bank Transfer,Every 3 Months
2981,youth,Female,Hat,Footwear,55,Minnesota,L,Lavender,Spring,3.9,Yes,PayPal,Express,Yes,Yes,72,Debit Card,Annually
2982,youth,Male,Jeans,Clothing,128,Hawaii,S,Orange,Fall,4.4,No,Cash,Store Pickup,No,Yes,77,PayPal,Every 3 Months
2983,youth,Female,Jewelry,Accessories,39,Arkansas,S,Blue,Spring,2.3,Yes,Bank Transfer,Standard,No,No,48,Cash,Monthly
2984,youth,Male,Shoes,Footwear,141,Wisconsin,XL,Turquoise,Winter,2.7,No,Credit Card,Free Shipping,No,Yes,66,Cash,Every 3 Months
2985,youth,Male,Skirt,Footwear,162,Virginia,M,Maroon,Spring,3.5,No,Cash,Express,No,No,10,Cash,Quarterly
2986,youth,Male,Jacket,Clothing,187,Kentucky,XL,Magenta,Summer,3.7,No,Venmo,Free Shipping,Yes,Yes,82,Credit Card,Monthly
2987,youth,Male,Jacket,Clothing,195,Mississippi,L,Turquoise,Spring,4.8,No,Debit Card,Store Pickup,No,No,93,Debit Card,Fortnightly
2988,youth,Female,Jacket,Clothing,88,Mississippi,M,Maroon,Summer,3.9,No,Bank Transfer,Store Pickup,Yes,No,68,Bank Transfer,Monthly
2989,youth,Female,Sweater,Outerwear,162,Wisconsin,L,Teal,Summer,4.8,Yes,Venmo,Standard,Yes,No,96,PayPal,Monthly
2990,youth,Female,Backpack,Outerwear,151,Connecticut,XL,Cyan,Winter,2.6,Yes,Bank Transfer,Store Pickup,Yes,No,47,Debit Card,Quarterly
2991,old,Male,Hat,Outerwear,68,Michigan,S,Teal,Summer,3.5,Yes,Cash,Free Shipping,No,Yes,60,Debit Card,Annually
2992,middle,Female,Jewelry,Outerwear,64,Idaho,L,Lavender,Winter,1.2,No,PayPal,Next Day Air,No,Yes,15,Credit Card,Bi-Weekly
2993,old,Female,Handbag,Clothing,10,Alaska,M,Beige,Summer,3.1,No,Cash,Store Pickup,No,Yes,42,Debit Card,Every 3 Months
2994,middle,Female,Socks,Accessories,113,Massachusetts,XL,Charcoal,Summer,3.4,No,Bank Transfer,Next Day Air,No,No,65,Venmo,Annually
2995,old,Male,Dress,Clothing,59,Illinois,XL,Beige,Summer,4,No,Bank Transfer,Next Day Air,Yes,No,29,Cash,Fortnightly
2996,old,Male,Skirt,Clothing,35,Alabama,L,Brown,Summer,4.3,Yes,Cash,Next Day Air,No,No,60,Bank Transfer,Every 3 Months
2997,youth,Female,Sweater,Footwear,129,North Dakota,XL,Cyan,Summer,2.5,No,Venmo,Standard,Yes,No,91,Venmo,Weekly
2998,youth,Male,Scarf,Footwear,129,Arizona,M,Green,Spring,1.2,No,Credit Card,Store Pickup,Yes,No,16,Debit Card,Monthly
2999,youth,Female,Pants,Clothing,15,Alabama,XL,Gray,Spring,1.2,Yes,Credit Card,Express,No,Yes,99,Venmo,Bi-Weekly
3000,old,Female,Dress,Clothing,152,Illinois,XL,Pink,Summer,3,No,Debit Card,Standard,Yes,Yes,42,Bank Transfer,Quarterly
3001,youth,Male,T-shirt,Clothing,129,Montana,XL,Lavender,Winter,3,No,PayPal,Express,No,No,91,Venmo,Annually
3002,middle,Male,Blouse,Clothing,94,New Jersey,XL,Green,Winter,1.6,Yes,Cash,Free Shipping,Yes,No,27,Venmo,Every 3 Months
3003,youth,Male,Scarf,Accessories,158,Virginia,M,Olive,Spring,2.7,No,Bank Transfer,2-Day Shipping,No,Yes,28,PayPal,Every 3 Months
3004,old,Female,Sandals,Footwear,64,Virginia,M,Teal,Summer,2,No,Venmo,Next Day Air,Yes,Yes,55,PayPal,Bi-Weekly
3005,old,Female,Dress,Outerwear,180,Rhode Island,XL,Blue,Summer,2.9,Yes,Venmo,Store Pickup,Yes,No,24,Venmo,Every 3 Months
3006,middle,Male,Sandals,Clothing,130,Connecticut,S,Indigo,Spring,3.6,No,Debit Card,2-Day Shipping,Yes,No,20,Debit Card,Bi-Weekly
3007,youth,Male,Jeans,Accessories,126,Pennsylvania,M,Turquoise,Spring,4.4,No,Credit Card,Next Day Air,No,No,73,PayPal,Monthly
3008,old,Male,Socks,Clothing,84,Washington,L,Beige,Fall,1.2,No,Venmo,2-Day Shipping,Yes,No,16,Venmo,Weekly
3009,old,Female,Shorts,Outerwear,168,Kansas,XL,Lavender,Fall,4.4,No,Bank Transfer,Express,Yes,Yes,27,Venmo,Weekly
3010,old,Female,Shirt,Clothing,101,Maryland,L,Maroon,Winter,1.7,Yes,Cash,2-Day Shipping,No,Yes,67,Debit Card,Fortnightly
3011,middle,Female,Backpack,Accessories,131,California,M,Cyan,Spring,1.5,No,Debit Card,Free Shipping,Yes,No,77,Credit Card,Monthly
3012,old,Male,T-shirt,Footwear,136,Missouri,S,Black,Spring,4.3,Yes,PayPal,Next Day Air,Yes,Yes,33,Cash,Annually
3013,youth,Female,Hoodie,Clothing,88,California,M,Green,Spring,2.9,No,Cash,Express,Yes,No,71,Venmo,Fortnightly
3014,middle,Male,Shirt,Outerwear,72,Wisconsin,XL,Red,Summer,3.2,Yes,Venmo,2-Day Shipping,No,No,15,Credit Card,Quarterly
3015,old,Female,Hat,Accessories,176,Maine,XL,Teal,Spring,3,Yes,Credit Card,Next Day Air,No,No,97,Bank Transfer,Fortnightly
3016,middle,Male,Dress,Outerwear,67,Colorado,M,Teal,Spring,2.4,No,Bank Transfer,Free Shipping,No,No,45,Cash,Fortnightly
3017,middle,Male,Scarf,Accessories,20,Indiana,L,Cyan,Summer,4.1,Yes,Debit Card,Express,Yes,No,69,Debit Card,Bi-Weekly
3018,youth,Male,Shoes,Clothing,83,Kentucky,L,Indigo,Summer,2.6,No,Credit Card,2-Day Shipping,No,No,16,Cash,Weekly
3019,old,Female,Hat,Clothing,42,New Hampshire,S,White,Summer,1.7,No,Debit Card,Store Pickup,Yes,Yes,36,Debit Card,Annually
3020,old,Female,Sunglasses,Footwear,16,Missouri,S,Brown,Fall,1.6,No,Venmo,Express,Yes,Yes,73,Cash,Annually
3021,middle,Female,Shirt,Outerwear,165,New Mexico,M,White,Summer,4.4,No,Debit Card,2-Day Shipping,Yes,Yes,65,PayPal,Monthly
3022,middle,Male,Socks,Accessories,44,South Carolina,M,Charcoal,Summer,4.4,No,Debit Card,Free Shipping,Yes,Yes,28,Cash,Every 3 Months
3023,old,Female,Shorts,Accessories,88,Oklahoma,XL,Teal,Summer,4.9,No,Bank Transfer,Express,No,No,19,Debit Card,Annually
3024,youth,Male,T-shirt,Footwear,112,West Virginia,XL,Gold,Fall,1.1,No,Credit Card,Express,No,Yes,15,Debit Card,Fortnightly
3025,old,Female,Belt,Accessories,181,Wyoming,XL,Cyan,Winter,2.9,Yes,Bank Transfer,Next Day Air,No,Yes,97,Bank Transfer,Weekly
3026,middle,Female,Socks,Clothing,153,Montana,L,Lavender,Spring,2.3,Yes,PayPal,Store Pickup,Yes,No,64,PayPal,Quarterly
3027,youth,Male,Gloves,Clothing,190,Wyoming,L,Teal,Winter,3.8,No,Credit Card,Express,No,No,37,Venmo,Bi-Weekly
3028,old,Female,Shirt,Accessories,56,Ohio,XL,Maroon,Summer,3.2,No,Credit Card,2-Day Shipping,No,No,51,Debit Card,Weekly
